name,type,address,phoneNumber
동행하는재가복지센터,visit_recuperation,"인천광역시 서구 검단로 487번길 5, 3층",032-568-2004
방문재가복지센터,visit_recuperation,"인천광역시 서구 검단로 516, 501호 (마전동, 보현오피스텔)",032-564-3600
가가요양복지센터,visit_recuperation,"인천광역시 서구 검단로 623번길 8, 301호",032-1877-9975
행복한재가복지센터,visit_recuperation,"인천광역시 서구 검단로 842, 2층 209호",032-562-5502
153재가노인복지센터,visit_recuperation,인천광역시 서구 검단로453,032-567-1530
보경사랑노인주간보호센터,visit_recuperation,"인천광역시 서구 검단로502번길 18, 7층 (마전동, 제일프라자)",032-561-2677
사랑나눔회 복지센터,visit_recuperation,"인천광역시 서구 검암로 53, 108동 701호",032-562-7945
한국노인복지센터,visit_recuperation,인천광역시 서구 경명대로 676 4층 3호,032-567-9125
샬롬노인복지센터,visit_recuperation,인천광역시 서구 고래울로23-14. B01호,032-573-5560
샬롬재가복지센터,visit_recuperation,인천광역시 서구 고래울로23-14. B01호,032-573-5560
성문노인복지센터,visit_recuperation,인천광역시 서구 고산로 40번1길 28,032-567-0399
가가호호주간보호센터,visit_recuperation,"인천광역시 서구 고산후로95번길 28, 302호 (당하동,풍산프라자)",032-721-8788
경인재가 복지센터,visit_recuperation,"인천광역시 서구 대평로 10, 301호 (연희동, 태영아파트 상가동)",032-563-6541
그림재가노인복지센터,visit_recuperation,인천광역시 서구 대평로56번길 32 204호,032-565-6205
케어링마음센터,visit_recuperation,"인천광역시 서구 대평로8번길 2, 3층 (연희동)",032-567-4198
기억너머주야간보호센터,visit_recuperation,인천광역시 서구 도곡로 198,032-567-3129
가정방문재가복지센터,visit_recuperation,"인천광역시 서구 면개포로10번길 19, 1층",032-572-2369
'(A)비지팅엔젤스인천검단방문요양지점,visit_recuperation,"인천광역시 서구 봉수대로1440번길 45, 307호 (왕길동, 신명프라자)",032-563-1027
이든노인복지센터,visit_recuperation,"인천광역시 서구 봉화로 65,102호",032-564-8872
향기재가노인복지센터,visit_recuperation,인천광역시 서구 서곶로816.탑스빌 제상가동203호,032-563-8927
미소인방문요양센터,visit_recuperation,"인천광역시 서구 서달로 14-7, 1층 (석남동)",032-575-5007
백세 주간보호센터,visit_recuperation,"인천광역시 서구 서달로 20, SS플라자 2층",032-579-3310
가원케어(주),visit_recuperation,"인천광역시 서구 석남로 109번길 3, 1층",032-577-5969
탑재가방문요양센터,visit_recuperation,"인천광역시 서구 승학로 314, A동 402호 (연희동, 삼정빌딩)",032-565-7720
검암노인주야간보호센터,visit_recuperation,인천광역시 서구 승학로 498 서해프라자 4층,032-568-9191
해량재가복지센터,visit_recuperation,"인천광역시 서구 승학로 556, 3층 305호 (검암동)",032-568-3323
감꽃방문요양센터,visit_recuperation,인천광역시 서구 승학로198 극동늘푸른@ 상가1동 206-1호,032-710-3181
서구재가노인지원서비스센터,visit_recuperation,인천광역시 서구 신석로 121번길10 (석남동),032-582-4074
삼성노인주야간보호센터,visit_recuperation,인천광역시 서구 신진말로 37-1,032-577-5940
태화인천재가노인지원서비스센터,visit_recuperation,인천광역시 서구 심곡로124번길 10 (심곡동),032-568-3206
영은효재가노인복지센터,visit_recuperation,"인천광역시 서구 연희로42번길 12, 104호 (연희동)",032-566-0688
가나주야간보호센터,visit_recuperation,"인천광역시 서구 연희로42번길 14, 3층 (연희동)",032-566-8877
검단불로재가복지센터,visit_recuperation,"인천광역시 서구 연희로42번길 14, 3층 (연희동)",032-566-8877
가정노인복지센터,visit_recuperation,인천광역시 서구 염곡로 200번길 13,032-566-5545
참조은재가복지센터,visit_recuperation,인천광역시 서구 염곡로 309,032-573-7752
루원 데이케어센터,visit_recuperation,인천광역시 서구 염곡로 464번길 11 (가정동),032-564-0110
샘물재가복지센터,visit_recuperation,"인천광역시 서구 염곡로200번길 13, 지하1층 (석남동)",032-571-0935
가영노인복지센터,visit_recuperation,"인천광역시 서구 완정로 126, 104동 1503호 (마전동, 검단2차우방아이유쉘)",032-567-4533
복지콜노인복지센터주식회사,visit_recuperation,인천광역시 서구 완정로 64번길 12 영남빌딩 3층 (마전동),032-565-3129
희망재가복지센터,visit_recuperation,"인천광역시 서구 완정로34번길 20, 111동 1001호",032-565-0082
천사노인복지센터,visit_recuperation,"인천광역시 서구 완정로92번길 41, 205동 1401호 (마전동, 인천검단힐스테이트2차)",032-568-1004
행복재가복지센터,visit_recuperation,인천광역시 서구 용두산로 13번길 3,032-566-8119
에스더손길나눔재가센터,visit_recuperation,"인천광역시 서구 원당대로 876, 204-4호 (당하동, 희림타워)",032-566-6377
A천사의방문행복나눔노인복지센터,visit_recuperation,인천광역시 서구 원당대로820번길 1빌 13,032-556-7799
드림재가방문요양센터,visit_recuperation,"인천광역시 서구 원적로47번길 6, 201호 (가좌동, 풍림아파트상가)",032-573-9885
마음모아노인재가복지센터,visit_recuperation,"인천광역시 서구 원적로95번길 15, 2층 (가좌동)",032-584-8216
남송재가노인복지센타,visit_recuperation,인천광역시 서구 원창로 174 (신현동),032-575-7997
상원재가복지센터,visit_recuperation,"인천광역시 서구 율도로 98, 304호 (석남동)",032-578-3348
행복나눔노인복지센터,visit_recuperation,"인천광역시 서구 이화로 27, 101호 (경서동)",032-565-4123
참조은노인복지센터,visit_recuperation,인천광역시 서구 장고개로 287번길 6-2,032-573-3522
선영재가복지센터,visit_recuperation,"인천광역시 서구 청라라임로 17, 힐데스하임상가 205호",032-565-0796
메디홈케어재가노인복지센터,visit_recuperation,"인천광역시 서구 청라에메랄드로 78, 2층 206호 (청라동, 딜라이트타워)",032-569-4900
청라노인주야간보호센터,visit_recuperation,"인천광역시 서구 청라에메랄드로102번길10, 4층",032-563-7701
재가노인복지센터리하원,visit_recuperation,"인천광역시 서구 청라커낼로 260번길 7-15,3층",032-563-1337
으뜸주야간보호센터,visit_recuperation,"인천광역시 서구 청마로19번길21, 성주빌딩 3층",032-564-2207
검단보람노인복지센터,visit_recuperation,"인천광역시 서구 청마로7번길15, 2~3층 (당하동)",032-569-4666
성모재가노인지원서비스센터,visit_recuperation,"인천광역시 서구 탁옥로 105, 301호 (심곡동)",032-569-6797
놀터 주간보호센터,visit_recuperation,"인천광역시 서구 탁옥로 37, 601호 (심곡동,우리타워)",032-569-5633
가족사랑재가요양센터,visit_recuperation,인천광역시 서구 탁옥로 49 404,032-361-2205
유성재가복지센터,visit_recuperation,"인천광역시 연수구 경원대로467번길 38, 204호 (선학동)",032-813-8343
연수돌봄재가복지센터,visit_recuperation,"인천광역시 연수구 능허대로79번길 30, 제종합상가동 215호 (옥련동, 럭키송도아파트)",032-274-1010
보듬애재가노인복지센터,visit_recuperation,인천광역시 연수구 동곡재로 190 (동춘동),032-815-2224
(주)엄마손실버케어동춘센터,visit_recuperation,"인천광역시 연수구 동곡재로 50, 3층 (동춘동)",032-818-0129
소망재활주간보호센터,visit_recuperation,"인천광역시 연수구 먼우금로 189, 7층 712호 (청학동, 소망글로벌)",032-818-1000
청량산주야간보호센터,visit_recuperation,"인천광역시 연수구 벚꽃로 106, 5층 501호 (청학동, 연수광장프라자)",032-822-3892
미소재가노인복지센터,visit_recuperation,"인천광역시 연수구 비류대로186번길 20, 2층 205-1호 (옥련동, 풍림아파트상가동)",032-279-8899
건강한 재가복지센터,visit_recuperation,"인천광역시 연수구 새말로45번길 20, 102호 (연수동)",032-821-8899
함께동행사회적협동조합재가요양방문제공기관 연수지점,visit_recuperation,"인천광역시 연수구 새말로96번길 30, 502호 (연수동)",032-815-0155
선우재가복지센터,visit_recuperation,"인천광역시 연수구 샘말로38번길 14, 204호 (연수동)",070-4647-0270
참소망재가요양센터,visit_recuperation,"인천광역시 연수구 선학로 101, 210호 (선학동, 뉴서울1차아파트상가)",032-821-1242
백세재가노인복지센터,visit_recuperation,"인천광역시 연수구 선학로 90, 207호 (선학동, 아주대동상가)",032-817-2022
효섬김노인복지센터,visit_recuperation,"인천광역시 연수구 선학로 90, 3층 302호 (선학동, 아주대동상가)",032-818-3337
마음정원재가노인복지센터,visit_recuperation,"인천광역시 연수구 선학로74번길 24, 4호 (선학동, 신성주택상가)",032-811-7701
섬김과나눔재가복지센터,visit_recuperation,"인천광역시 연수구 원인재로 124, 205-1호 (동춘도, 한양1차아파트상가)",032-247-0211
우성재가노인복지센터,visit_recuperation,"인천광역시 연수구 원인재로 180, 119호 (연수동, 우성아파트상가)",032-811-6151
연수노인복지센터,visit_recuperation,"인천광역시 연수구 원인재로 212, 302호 (연수동, 연수1차시영아파트)",032-811-5210
솔밭재가노인복지센터,visit_recuperation,"인천광역시 연수구 원인재로 232 (연수동, 솔밭마을상가)",032-815-3870
사랑의 재가복지센터,visit_recuperation,"인천광역시 연수구 원인재로 237, 204호 (연수동, 대우1차아파트)",032-822-0817
예손주간보호센터2호점,visit_recuperation,"인천광역시 연수구 청능대로 71, 6층 (청학동)",032-815-6565
이음재가복지센터,visit_recuperation,"인천광역시 연수구 청량로 217, 2층 207호 (옥련동, 인화빌딩)",032-710-5116
실버드림재가복지센터,visit_recuperation,"인천광역시 연수구 청솔로 28, 101호 (청학동)",032-229-2659
스마일시니어 새봄누리재가방문요양센터,visit_recuperation,"인천광역시 연수구 청학로27번길 6,101호 (청학동)",032-277-4023
(A+)송도노인복지센터,visit_recuperation,"인천광역시 연수구 컨벤시아대로 69, 8층 (송도동, 송도밀레니엄)",032-834-8522
(+A)송도효드림복지센터,visit_recuperation,"인천광역시 연수구 컨벤시아대로 81, 509~513호 (선학동)",032-851-6532
송도센트럴재가복지센터,visit_recuperation,"인천광역시 연수구 하모니로178번길 22, 상가A동 3층 316호 (송도동, GTX센트럴)",032-817-7705
효나눔노인복지센터,visit_recuperation,"인천광역시 연수구 학나래로118번길 30, 3층 (선학동)",032-818-5438
요기요양재가노인복지센터,visit_recuperation,"인천광역시 연수구 학나래로118번길 45, 501호 (선학동, 세진빌딩)",032-719-8899
이레네재가복지센터,visit_recuperation,"인천광역시 연수구 학나래로5번길 3, 2층 201호 (선학동)",032-259-8410
사계절재가복지센터,visit_recuperation,"인천광역시 연수구 학나래로5번길 61, 1층 (선학동)",032-819-6788
연수제일주야간보호센터,visit_recuperation,"인천광역시 연수구 학나래로6번길 6, 6층 (선학동, 연수병원)",032-811-0091
효재재가노인복지센터,visit_recuperation,"인천광역시 연수구 한나루로186번길 13, 2층 (옥련동)",032-833-0077
은혜재가복지센터,visit_recuperation,"인천광역시 연수구 한나루로197번길 34, 202호 (옥련동)",032-833-1780
연수구재가노인복지센터,visit_recuperation,"인천광역시 연수구 함박뫼로 194 (연수동, 연수구노인복지관 본관)",032-811-1288
백령재가노인복지센터,visit_recuperation,인천광역시 옹진군 백령면 백령로292번길 4,032-836-0255
언제나방문요양센터,visit_recuperation,인천광역시 옹진군 영흥면 선재로 294,0507-1449-9402
옹진재가노인지원서비스센터,visit_recuperation,인천광역시 옹진군 영흥면 영흥로 335,032-882-4395
효당노인복지센터,visit_recuperation,인천광역시 중구 서해대로454번길 11-24 (선화동),032-765-5920
조이노인복지센터,visit_recuperation,인천광역시 중구 서해대로494번길14-9 101호,032-214-6054
동행재가노인복지센터,visit_recuperation,인천광역시 중구 신포로 23번길 83 진성B 2층 (중앙동1가),032-777-6664
꿈꾸는노인복지센터,visit_recuperation,인천광역시 중구 연안부두로55번길 6,032-885-5888
중구재가노인지원서비스센터,visit_recuperation,인천광역시 중구 우현로3 범진빌딩 401호,032-764-5221
편안한노인복지센터,visit_recuperation,"인천광역시 중구 우현로39번길14-1,2층 (신포동)",032-765-7703
자유데이케어통합센터,visit_recuperation,"인천광역시 중구 우현로83번길 6 , 5층 (인현동)",032-762-2341
나누리실버케어센터,visit_recuperation,인천광역시 중구 운서로 55 102호,032-746-4566
푸른솔재가노인복지센터,visit_recuperation,인천광역시 중구 인중로 164번길52-23 (답동),032-773-6661
축복재가노인복지센터,visit_recuperation,인천광역시 중구 인중로 96번길 누리타워BD 4층 401호,032-777-8191
365효재가복지센터2호점,visit_recuperation,"인천광역시 중구 인중로290,a동506호",032-777-6670
행복한노인요양센터,visit_recuperation,인천광역시 중구 참외전로47 (송월동2가),032-772-1955
연세방문요양센터,visit_recuperation,인천광역시 중구 하늘중앙로 225번길 23 영종스카이 606호,032-217-0706
사랑해요재가노인복지센터,visit_recuperation,전라남도 강진군 강진읍 보은로 99,061-433-6016
강진노인복지센터,visit_recuperation,전라남도 강진군 강진읍 영랑로 1길 10 1층 (강진복지타운),061-433-8006
강진노인복지센터,visit_recuperation,전라남도 강진군 강진읍 영랑로1길 10 1층 (강진복지타운),061-433-8006
달마지재가복지센터,visit_recuperation,전라남도 강진군 성전면 달마지길 1,061-433-9934
함께하는노인복지센터,visit_recuperation,전라남도 강진군 송계로 413,061-434-9972
신전재가노인복지센터,visit_recuperation,전라남도 강진군 신전면 신전중앙길 20-5,061-434-9956
한마음재가노인복지센터,visit_recuperation,"전라남도 고흥군 고흥읍 고흥로 1533, 102호",061-835-9118
고흥종합복지센터,visit_recuperation,전라남도 고흥군 고흥읍 고흥로 1943,061-830-4400
참빛종합재가복지센터,visit_recuperation,전라남도 고흥군 고흥읍 수덕길 60-11,061-834-0401
선한손노인복지센터,visit_recuperation,전라남도 고흥군 고흥읍 홍교당촌길 18,061-832-2142
안심재가복지센터,visit_recuperation,전라남도 고흥군 고흥읍 흥양길 28-3,061-833-3402
일오삼섬김의집,visit_recuperation,전라남도 고흥군 과역면 고흥로 2971-2,061-832-1530
고흥나눔노인복지센터,visit_recuperation,전라남도 고흥군 남양면 침교길 89,061-832-2146
드림주간보호센터,visit_recuperation,전라남도 고흥군 도덕면 고흥로 485-5,061-843-9911
녹동온누리노인복지센터,visit_recuperation,전라남도 고흥군 도양읍 녹동남촌1길 23,061-842-6450
도양노인복지센터,visit_recuperation,전라남도 고흥군 도양읍 대봉동봉길 45,061-842-9600
풍양노인복지센터,visit_recuperation,전라남도 고흥군 도양읍 비봉로 124,061-844-2086
녹동제일노인복지센터,visit_recuperation,전라남도 고흥군 도양읍 비봉로 137,061-842-2012
힐링포유재가센터,visit_recuperation,전라남도 고흥군 도양읍 우주항공로 37,061-843-3200
도화안정재가센터,visit_recuperation,전라남도 고흥군 도화면 구암로 384-11,061-832-4577
효자노인복지센터,visit_recuperation,전라남도 고흥군 도화면 당오천변1길 47,061-834-0303
고흥효나누리재가복지센터,visit_recuperation,전라남도 고흥군 동강면 병풍1길 38,061-832-8312
가선사회적협동조합,visit_recuperation,전라남도 고흥군 두원면 두원로 479,061-832-2552
나로도노인복지센터,visit_recuperation,전라남도 고흥군 봉래면 나로도항길 53-2,061-835-9285
동광노인복지센터,visit_recuperation,전라남도 고흥군 봉래면 동광비치길70-3,061-834-8676
고흥마음애노인주야간보호센터,visit_recuperation,전라남도 고흥군 점암면 고흥로 2603,061-834-3052
샬롬복지센터,visit_recuperation,전라남도 고흥군 포두면 서동길 17,061-835-7997
선일재가복지센터,visit_recuperation,전라남도 고흥군 포두면 우주로 594,061-833-6778
새한별노인복지센터,visit_recuperation,전라남도 고흥군 포두면 우주로 602-1,061-832-3777
비전드림재가노인복지센터,visit_recuperation,전라남도 고흥군 풍양면 공호길 11,061-833-0111
느티나무재가복지센터,visit_recuperation,전라남도 곡성군 곡성읍 중앙로 126,061-363-0126
곡성행복한노인복지센터,visit_recuperation,전라남도 곡성군 곡성읍 중앙로 69,061-362-2353
학림원,visit_recuperation,전라남도 곡성군 곡성읍 학림길 128,061-362-9000
은광재가복지센터,visit_recuperation,전라남도 곡성군 오곡면 기차마을로 140,061-363-3800
옥과노인복지센터,visit_recuperation,전라남도 곡성군 옥과면 대학로 178-1,061-362-1963
주사랑재가노인복지센터,visit_recuperation,전라남도 곡성군 옥과면 대학로 196,061-362-6008
곡성로뎀주간보호센터,visit_recuperation,"전라남도 곡성군 옥과면 리문3길 5, 2~3층",061-363-9980
곡성로뎀노인복지센터,visit_recuperation,전라남도 곡성군 입면 입면로 682,061-363-0691
효정노인복지센터,visit_recuperation,전라남도 광양시 가야로380 가야상가 2층,061-794-5661
장수노인복지센터,visit_recuperation,"전라남도 광양시 광양읍 대림오성로 11, 상가동 207호 (대림아파트)",061-761-7869
광양칠성노인요양원,visit_recuperation,전라남도 광양시 광양읍 서북4길 31,061-762-6790
채움재가노인복지센터,visit_recuperation,"전라남도 광양시 광양읍 서산길43, 수시아아파트상가동202호",061-761-3030
가가호호주간보호센터,visit_recuperation,"전라남도 광양시 광양읍 서평8길 6, 1층",061-762-7770
목성노인요양센터,visit_recuperation,전라남도 광양시 광양읍 은장도1길 15,061-762-8003
광양노인목욕재가센터,visit_recuperation,전라남도 광양시 광양읍 읍성길 16,061-761-5484
무지개노인복지센터,visit_recuperation,전라남도 광양시 광양읍 인덕로 915 1층,061-762-0867
고운손방문요양센터,visit_recuperation,전라남도 광양시 광양읍 칠성로 86-4,061-761-7177
백운노인복지센터,visit_recuperation,전라남도 광양시 광양읍 칠성로 9-1,061-762-7157
광영사랑재가노인복지센터,visit_recuperation,전라남도 광양시 광포로 20,061-913-4822
중마사랑재가노인복지센터,visit_recuperation,전라남도 광양시 구마2길 39,061-795-4408
기백재가복지센터,visit_recuperation,"전라남도 광양시 금영로 182,다동103호 (상아아파트)",061-795-0370
담안노인복지센터,visit_recuperation,전라남도 광양시 담안2길 36-10 상가동 206호,061-793-1227
라파재가노인복지센타,visit_recuperation,전라남도 광양시 사동로 24,061-792-1014
의미있는노인주간보호센터,visit_recuperation,전라남도 광양시 사동로 253-10,061-792-1315
일성노인주간보호센터,visit_recuperation,전라남도 광양시 신재로 608,061-761-6245
늘푸른 방문요양센터,visit_recuperation,전라남도 광양시 영수길30,061-913-0866
동행노인복지센터,visit_recuperation,전라남도 광양시 옥곡면 명주1길49,061-772-4334
감나무협동조합재가복지센터,visit_recuperation,전라남도 광양시 읍성2길36,061-761-2533
돌담재가복지센터,visit_recuperation,전라남도 광양시 중마중앙로 203호,061-762-0060
마동노인복지센터,visit_recuperation,전라남도 광양시 중마중앙로 231-1,061-913-1211
아로마재가노인복지센터,visit_recuperation,전라남도 광양시 중촌길 4-1,061-791-0179
노경회노인복지센터,visit_recuperation,전라남도 광양시 진월면 용소길 7,061-772-2717
소나무노인복지센터,visit_recuperation,전라남도 구례군 구례읍 북교길 14,061-782-1567
구례재가사랑노인복지센터,visit_recuperation,전라남도 구례군 구례읍 택지3길 42-6,061-781-9462
구례섬김노인복지센터,visit_recuperation,전라남도 구례군 구례읍 택지길 49,061-783-5555
구례원광복지센터,visit_recuperation,전라남도 구례군 구례읍 택지길38,061-781-9888
우리노인복지센터,visit_recuperation,전라남도 구례군 마산면 마산4길 27-3,061-782-0204
구례정원노인복지센터,visit_recuperation,전라남도 구례읍 시동길 33-55,061-783-0251
빛가람노인복지센터,visit_recuperation,"전라남도 나주시 그린로 369, 3층 (빛가람동)",061-820-7700
영산사랑요양센터,visit_recuperation,전라남도 나주시 금영로 2 (이창동),061-930-3911
효원재가노인복지센터,visit_recuperation,전라남도 나주시 나주로 117 (금성동),061-335-7667
이상드림노인복지센터,visit_recuperation,"전라남도 나주시 나주로 199,3층 (중앙동)",061-820-7582
중앙효재가복지센터,visit_recuperation,전라남도 나주시 나주로 212 (성북동),061-332-3475
이화노인복지센터,visit_recuperation,전라남도 나주시 나주로 41-17 (송월동),061-930-6232
이산재가복지센터,visit_recuperation,"전라남도 나주시 나주로 41-17, 306호 (송월동)",061-333-4626
보람노인복지센터,visit_recuperation,전라남도 나주시 나주로142-16 (중앙동),061-333-2279
나드리재가노인복지센터,visit_recuperation,전라남도 나주시 남고문로 16-6 (송월동),061-333-2229
영산포재가노인복지센터,visit_recuperation,전라남도 나주시 남교1길 6-14 (이창동),061-335-8765
나누리노인복지센터,visit_recuperation,전라남도 나주시 남외2길 4-2 (남외동),061-334-7954
다온재가노인복지센터,visit_recuperation,전라남도 나주시 남평읍 남평2로 32-15,061-334-2119
연희재가복지센터,visit_recuperation,전라남도 나주시 남평읍 남평2로 40,061-331-5525
선한재가복지센터,visit_recuperation,"전라남도 나주시 남평읍 지석로4, 3층 3호",061-331-9990
한결재가복지센터,visit_recuperation,"전라남도 나주시 내동길10-8, 1층 (송월동)",061-333-9309
나눔재가복지센터,visit_recuperation,전라남도 나주시 노안면 노안로 334,061-333-1281
돌보심노인복지센터,visit_recuperation,전라남도 나주시 다시면 대용길 6-4,061-337-1182
고구려대학교노인복지센터,visit_recuperation,전라남도 나주시 다시면 백호로 125,061-330-7356
효녀심청노인복지센터,visit_recuperation,전라남도 나주시 반남면 자미로 1-8,061-336-9082
행복재가센터,visit_recuperation,전라남도 나주시 봉황면 장성길 54,061-331-2996
새봄재가노인복지센터,visit_recuperation,"전라남도 나주시 산포면 산남로 141, 2층",061-820-8859
금호노인복지센터,visit_recuperation,전라남도 나주시 산포면 새벽길6-11,061-335-7833
다님길재가노인복지센터,visit_recuperation,"전라남도 나주시 상야4길 21, 107호 (빛가람동)",061-335-2333
보화노인복지센터,visit_recuperation,전라남도 나주시 세지면 동창로 111-5,061-333-4009
연리지재가복지센터,visit_recuperation,"전라남도 나주시 영강길 14-4, 202호 (삼영동)",061-334-5567
효드림재가복지센터,visit_recuperation,전라남도 나주시 영강길 2 (삼영동),061-333-5005
열린방문요양센터,visit_recuperation,"전라남도 나주시 왕건길7-10, 1층 (송월동)",061-333-1008
섬김재가복지센터,visit_recuperation,"전라남도 나주시 왕곡면 예향로3677, 2층",061-337-5153
백세행복재가노인복지센터,visit_recuperation,전라남도 나주시 윤슬길 24 (대호동),061-337-1388
안심노인복지센터,visit_recuperation,전라남도 나주시 이창1길 48-1 (이창동),061-334-3676
소망노인복지센터,visit_recuperation,전라남도 나주시 이창택지길 4 (이창동),061-337-2235
나주까리따스노인복지센터,visit_recuperation,전라남도 나주시 풍물시장2길 39-4 (이창동),061-334-7728
나주까리따스노인복지센터,visit_recuperation,전라남도 나주시 풍물시장2길 39-4 (이창동),061-334-7728
대나무노인복지센터,visit_recuperation,전라남도 담양군 금성면 와룡길 48,061-383-5582
원광소규모노인종합센터,visit_recuperation,전라남도 담양군 담양읍 죽향문화로 399,061-383-3844
호담재가복지센터,visit_recuperation,전라남도 담양군 담양읍 추성로 1398,061-381-9529
담빛재가복지센터,visit_recuperation,전라남도 담양군 수북면 용구동2길 22,061-381-8104
효사랑재가복지센터,visit_recuperation,전라남도 담양군 창평면 의병로143,061-381-2063
카리타스재가노인복지센터,visit_recuperation,전라남도 목포시 고하대로 712 (산정동),061-274-5766
로뎀노인복지센터,visit_recuperation,"전라남도 목포시 교육로 86, 21세기 그린오피스텔 507호 (상동)",061-284-7377
늘한마음복지센터,visit_recuperation,전라남도 목포시 남악1로 16번길 22-3 3층 (옥암동),061-984-9997
행복나눔재가복지센터,visit_recuperation,전라남도 목포시 당가두로 38번길 48-5 (옥암동),061-281-1578
성모재가복지센터,visit_recuperation,전라남도 목포시 동명주택길2 (동명동),061-243-7764
상록재가복지센터,visit_recuperation,"전라남도 목포시 부흥로32,201호 (상동)",061-285-8009
해피한재가복지센터,visit_recuperation,"전라남도 목포시 북항로 39, 101호 (죽교동)",061-244-7872
해송재가복지센터,visit_recuperation,전라남도 목포시 산정로 251-1 (산정동),061-274-2929
둥지재가복지센터,visit_recuperation,전라남도 목포시 산정로 43-1 (산정동),061-282-0488
이엘재가복지센터,visit_recuperation,"전라남도 목포시 산정로134번길 25-1,1층 (용당동)",061-278-9998
한결재가복지센터,visit_recuperation,"전라남도 목포시 삼학로 301-1, 301호 (용해동)",061-277-9964
푸른마을재가노인복지센터,visit_recuperation,전라남도 목포시 삼학로 346-1 (용해동),061-279-7388
푸른마을재가노인복지센터,visit_recuperation,전라남도 목포시 삼학로 346-1 (용해동),061-279-7388
토브노인복지센터,visit_recuperation,"전라남도 목포시 삼향천로4 ,4층 (옥암동)",061-282-7008
감동재가복지센터,visit_recuperation,"전라남도 목포시 상동로 41, 제상가동 2층 204호 (상동)",061-277-6080
소망재가복지센터,visit_recuperation,전라남도 목포시 상리로 9번길8 (상동),061-981-1020
우리재가복지센터,visit_recuperation,전라남도 목포시 송림로 14-1 (용당동),061-277-6500
국화통합재가센터,visit_recuperation,"전라남도 목포시 송림로 85, 상가 102호 (용해동)",061-278-2589
희망재가방문요양센터,visit_recuperation,전라남도 목포시 송림로5 (용당동),061-279-3317
북교사랑나눔재가노인복지센터,visit_recuperation,전라남도 목포시 수문로 57-4 (남교동),061-284-9175
북교사랑나눔재가노인복지센터,visit_recuperation,전라남도 목포시 수문로 57-4 (남교동),061-284-9175
A+고운맘방문요양센터,visit_recuperation,"전라남도 목포시 양을로 236번길6, 샬롬빌딩1층 (용당동)",061-272-9410
예사랑재가복지센터,visit_recuperation,"전라남도 목포시 양을로 261-2, 2층 (용해동)",061-273-0343
전라남도사회서비스원서부종합재가센터,visit_recuperation,전라남도 목포시 양을로 33번길 3 (산정동),061-277-9836
더불어재가복지센터,visit_recuperation,"전라남도 목포시 양을로 64, 2층 (산정동)",061-287-3361
큰사랑재가복지센터,visit_recuperation,전라남도 목포시 영산로 161 (호남동),061-287-4007
정성재가복지센터,visit_recuperation,"전라남도 목포시 영산로 325,105호 (용당동)",070-8612-5937
한영요양센터,visit_recuperation,"전라남도 목포시 영산로 701, 3층 (석현동)",061-278-3512
좋은날재가복지센터,visit_recuperation,"전라남도 목포시 영산로221, 2층 (산정동)",061-274-3334
생명나무복지원,visit_recuperation,전라남도 목포시 용두로 10번길 28 (용당동),061-274-6331
효사랑재가복지센터,visit_recuperation,전라남도 목포시 용해로 12 (용당동),061-272-1235
금영종합복지원,visit_recuperation,"전라남도 목포시 원산 중앙로96, 3층 (연산동)",061-274-6364
마음재가복지센터,visit_recuperation,"전라남도 목포시 유동로 7, 106호 (해안동4가)",061-245-2973
보람재가복지센타,visit_recuperation,전라남도 목포시 자유로134번길 13 (산정동),061-282-1330
희망365복지센터,visit_recuperation,"전라남도 목포시 중화길 42-1, 지하층 (상동)",061-274-0365
주안노인복지센터,visit_recuperation,전라남도 목포시 청호로 159번길 (산정동),061-278-0691
다나은재가복지센터,visit_recuperation,전라남도 목포시 터진목로 39-1 (산정동),061-277-2557
이음재가복지센터,visit_recuperation,"전라남도 목포시 하당로 56,303호 (상동)",070-8287-2053
목포시노인복지관재가센터,visit_recuperation,전라남도 목포시 호남로 67번길5 (호남동),061-278-8515
부모섬김재가복지센터,visit_recuperation,전라남도 목포시 호남로64번길 24 (대안동),061-247-1090
부모섬김재가복지센터,visit_recuperation,전라남도 목포시 호남로64번길 24 (대안동),061-247-1090
힐링재가복지센터,visit_recuperation,전라남도 무안군 무안읍 면성 2길 23,061-453-2742
무안전원주야간보호센터,visit_recuperation,전라남도 무안군 삼향읍 오룡동길 35,061-283-1585
정성재가복지센터,visit_recuperation,전라남도 무안군 삼향읍 후광대로274 도청프라자 1006호,061-984-7900
정인케어센터,visit_recuperation,"전라남도 무안군 운남면 운해로 584-1, 2층",061-453-0079
전남안정재가복지센터,visit_recuperation,전라남도 무안군 일로읍 문화로 803,061-281-8802
에덴재가노인복지센터,visit_recuperation,전라남도 무안군 청게면 영산로 1807-65,061-454-7993
해제용학복지센터,visit_recuperation,전라남도 무안군 해제면 현해로 1457-8,061-453-6078
덕흥노인복지센터,visit_recuperation,전라남도 법성면 영광로3길 27,061-356-0772
천사노인복지센터,visit_recuperation,전라남도 보성군 득량면 마천길 51-20,061-853-5055
예당소망노인복지센터,visit_recuperation,전라남도 보성군 득량면 예당역전길 14,061-853-3445
우리노인복지센터,visit_recuperation,전라남도 보성군 벌교읍 녹색로 5001-15,061-858-5444
소망복지센터,visit_recuperation,전라남도 보성군 벌교읍 벌교상고길 21,061-888-7700
평화노인복지센터,visit_recuperation,전라남도 보성군 벌교읍 회정새길 1,061-858-0111
